slug;flex;camber_profile;shape_type;source_name;source_url;source_checked_at;board_line
ride-burnout-wide;;camber;;Official RIDE Burnout 2026;https://ridesnowboards.com/en-us/p/burnout-snowboard-2526;2026-04-16
ride-compact;;hybrid-camber;;Official RIDE Compact 2026;https://ridesnowboards.com/en-us/p/compact-snowboard-2526;2026-04-16
ride-deep-fake;;camber;;Official RIDE Deep Fake 2026;https://ridesnowboards.com/en-us/p/deep-fake-snowboard-2526;2026-04-16
ride-deep-fake-wide;;camber;;Official RIDE Deep Fake 2026;https://ridesnowboards.com/en-us/p/deep-fake-snowboard-2526;2026-04-16
ride-heartbreaker;;hybrid-camber;;Official RIDE Heartbreaker 2026;https://ridesnowboards.com/en-us/p/heartbreaker-snowboard-2526;2026-04-16
ride-kink;;camber;;Official RIDE Kink 2026;https://ridesnowboards.com/en-us/p/kink-snowboard-2526;2026-04-16
ride-kink-wide;;camber;;Official RIDE Kink 2026;https://ridesnowboards.com/en-us/p/kink-snowboard-2526;2026-04-16
ride-magic-stick;;camber;;Official RIDE Magic Stick 2026;https://ridesnowboards.com/en-us/p/magic-stick-snowboard-2526;2026-04-16
ride-manic;;hybrid-camber;;Official RIDE Manic 2026;https://ridesnowboards.com/en-us/p/manic-snowboard-2526;2026-04-16
ride-manic-wide;;hybrid-camber;;Official RIDE Manic 2026;https://ridesnowboards.com/en-us/p/manic-snowboard-2526;2026-04-16
ride-moderator;;camber;;Official RIDE Moderator 2026;https://ridesnowboards.com/en-us/p/moderator-snowboard-2526;2026-04-16
ride-moderator-wide;;camber;;Official RIDE Moderator 2026;https://ridesnowboards.com/en-us/p/moderator-snowboard-2526;2026-04-16
ride-mtnpig;;camber;;Official RIDE MTNPIG 2026;https://ridesnowboards.com/en-us/p/mtnpig-snowboard-2526;2026-04-16
ride-peace-seeker;;camber;;Official RIDE Peace Seeker 2026;https://ridesnowboards.com/en-us/p/peace-seeker-snowboard-2526;2026-04-16
ride-psychocandy;;flat;;Official RIDE Psychocandy 2026;https://ridesnowboards.com/en-us/p/psychocandy-snowboard-2526;2026-04-16
ride-saturday;;hybrid-camber;;Official RIDE Saturday 2026;https://ridesnowboards.com/en-us/p/saturday-snowboard-2526;2026-04-16
ride-shadowban;;hybrid-camber;;Official RIDE Shadowban 2026;https://ridesnowboards.com/en-us/p/shadowban-snowboard-2526;2026-04-16
ride-shadowban-wide;;hybrid-camber;;Official RIDE Shadowban 2026;https://ridesnowboards.com/en-us/p/shadowban-snowboard-2526;2026-04-16
ride-smokescreen;;hybrid-camber;;Official RIDE Smokescreen 2026;https://ridesnowboards.com/en-us/p/smokescreen-snowboard-2526;2026-04-16
ride-smokescreen-wide;;hybrid-camber;;Official RIDE Smokescreen 2026;https://ridesnowboards.com/en-us/p/smokescreen-snowboard-2526;2026-04-16
ride-superpig;;camber;;Official RIDE SUPERPIG 2026;https://ridesnowboards.com/en-us/p/superpig-snowboard-2526;2026-04-16
ride-twinpig;;hybrid-camber;;Official RIDE TWINPIG 2026;https://ridesnowboards.com/en-us/p/twinpig-snowboard-2526;2026-04-16
ride-twinpig-wide;;hybrid-camber;;Official RIDE TWINPIG 2026;https://ridesnowboards.com/en-us/p/twinpig-snowboard-2526;2026-04-16
ride-zero;;hybrid-camber;;Official RIDE Zero 2026;https://ridesnowboards.com/en-us/p/zero-snowboard-2526;2026-04-16
ride-zero-wide;;hybrid-camber;;Official RIDE Zero 2026;https://ridesnowboards.com/en-us/p/zero-snowboard-2526;2026-04-16
rome-agent;6;hybrid-camber;twin;Official Rome Agent 25/26;https://romesnowboards.com/products/rome-agent-2526-mens-snowboard;2026-04-15
rome-agent-wide;6;hybrid-camber;twin;Official Rome Agent 25/26;https://romesnowboards.com/products/rome-agent-2526-mens-snowboard;2026-04-15
rome-agent-pro;7;hybrid-camber;twin;Official Rome Agent Pro 25/26;https://romesnowboards.com/products/rome-agent-pro-2526-mens-snowboard;2026-04-15
rome-agent-pro-wide;7;hybrid-camber;twin;Official Rome Agent Pro 25/26;https://romesnowboards.com/products/rome-agent-pro-2526-mens-snowboard;2026-04-15
rome-artifact;4;camber;twin;Official Rome Artifact 25/26;https://romesnowboards.com/products/rome-artifact-2526-mens-snowboard;2026-04-15
rome-artifact-wide;4;camber;twin;Official Rome Artifact 25/26;https://romesnowboards.com/products/rome-artifact-2526-mens-snowboard;2026-04-15
rome-artifact-pro;5;camber;twin;Official Rome Artifact Pro 25/26;https://romesnowboards.com/products/rome-artifact-pro-2526-mens-snowboard;2026-04-15
rome-artifact-pro-wide;5;camber;twin;Official Rome Artifact Pro 25/26;https://romesnowboards.com/products/rome-artifact-pro-2526-mens-snowboard;2026-04-15
rome-boneless;5;hybrid-camber;twin;Official Rome Boneless 25/26;https://romesnowboards.com/products/rome-boneless-2526-unisex-snowboard;2026-04-15
rome-boneless-wide;5;hybrid-camber;twin;Official Rome Boneless 25/26;https://romesnowboards.com/products/rome-boneless-2526-unisex-snowboard;2026-04-15
rome-freaker;7;hybrid-camber;directional-twin;Official Rome Freaker 25/26;https://romesnowboards.com/products/rome-freaker-2526-mens-snowboard;2026-04-15
rome-freaker-wide;7;hybrid-camber;directional-twin;Official Rome Freaker 25/26;https://romesnowboards.com/products/rome-freaker-2526-mens-snowboard;2026-04-15
rome-hype;4;hybrid-camber;twin;Official Rome Hype 25/26;https://romesnowboards.com/products/rome-hype-2526-womens-snowboard;2026-04-15
rome-hype-pro;5;hybrid-camber;twin;Official Rome Hype Pro 25/26;https://romesnowboards.com/products/rome-hype-pro-2526-womens-snowboard;2026-04-15
rome-mechanic;4;rocker;twin;Official Rome Mechanic 25/26;https://romesnowboards.com/products/rome-mechanic-2526-mens-snowboard;2026-04-15
rome-mechanic-wide;4;rocker;twin;Official Rome Mechanic 25/26;https://romesnowboards.com/products/rome-mechanic-2526-mens-snowboard;2026-04-15
rome-minishred;3;rocker;twin;Official Rome Minishred 25/26;https://romesnowboards.com/products/rome-minishred-2526-youth-snowboard;2026-04-15
rome-muse;6;hybrid-camber;directional-twin;Official Rome Muse 25/26;https://romesnowboards.com/products/rome-muse-2526-womens-snowboard;2026-04-15
rome-party-mod;6;rocker;twin;Official Rome Party Mod 25/26;https://romesnowboards.com/products/rome-party-mod-2526-mens-snowboard;2026-04-15
rome-party-mod-wide;6;rocker;twin;Official Rome Party Mod 25/26;https://romesnowboards.com/products/rome-party-mod-2526-mens-snowboard;2026-04-15
rome-ravine;6;hybrid-camber;directional;Official Rome Ravine 25/26;https://romesnowboards.com/products/rome-ravine-2526-mens-snowboard;2026-04-15
rome-ravine-wide;6;hybrid-camber;directional;Official Rome Ravine 25/26;https://romesnowboards.com/products/rome-ravine-2526-mens-snowboard;2026-04-15
rome-ravine-pro;8;hybrid-camber;directional;Official Rome Ravine Pro 25/26;https://romesnowboards.com/products/rome-ravine-pro-2526-mens-snowboard;2026-04-15
rome-ravine-pro-wide;8;hybrid-camber;directional;Official Rome Ravine Pro 25/26;https://romesnowboards.com/products/rome-ravine-pro-2526-mens-snowboard;2026-04-15
rome-rene-gade;9;camber;directional-twin;Official Rome Rene-Gade 25/26;https://romesnowboards.com/products/rome-rene-gade-2526-mens-snowboard;2026-04-15
rome-rene-gade-wide;9;camber;directional-twin;Official Rome Rene-Gade 25/26;https://romesnowboards.com/products/rome-rene-gade-2526-mens-snowboard;2026-04-15
rome-royal;3;rocker;twin;Official Rome Royal 25/26;https://romesnowboards.com/products/rome-royal-2526-womens-snowboard;2026-04-15
rome-service-dog;5;hybrid-camber;directional;Official Rome Service Dog 25/26;https://romesnowboards.com/products/rome-service-dog-2526-mens-snowboard;2026-04-15
rome-slapstick;4;rocker;twin;Official Rome Slapstick 25/26;https://romesnowboards.com/products/rome-slapstick-2526-youth-snowboard;2026-04-15
rome-stale-fish;7;hybrid-camber;directional;Official Rome Stale Fish 25/26;https://romesnowboards.com/products/rome-stale-fish-2526-mens-snowboard;2026-04-15
rome-warden;5;hybrid-camber;directional-twin;Official Rome Warden 25/26;https://romesnowboards.com/products/rome-warden-2526-mens-snowboard;2026-04-15
rome-warden-wide;5;hybrid-camber;directional-twin;Official Rome Warden 25/26;https://romesnowboards.com/products/rome-warden-2526-mens-snowboard;2026-04-15
rome-womens-ravine;6;hybrid-camber;directional;Official Rome Women's Ravine 25/26;https://romesnowboards.com/products/rome-womens-ravine-2526-womens-snowboard;2026-04-15
yes-basic;4;hybrid-camber;twin;Official YES Basic;https://yessnowboards.com/products/basic;2026-04-17
yes-greats;7;hybrid-camber;asym-twin;Official YES Greats;https://yessnowboards.com/products/greats;2026-04-14
yes-pick-your-line;6;hybrid-camber;directional;Official YES Pick Your Line;https://yessnowboards.com/products/pick-your-line;2026-04-14
yes-standard;6;hybrid-camber;directional-twin;Official YES Standard;https://yessnowboards.com/products/standard;2026-04-14;men
yes-airmaster-3d;7;camber;directional-twin;Official YES Airmaster 3D 2026;https://yessnowboards.com/products/airmaster-3d;2026-04-14;men
yes-airmaster-xtrm-fridge-3d;10;camber;directional-twin;Official YES Airmaster Xtrm Fridge 3D 2026;https://yessnowboards.com/products/airmaster-xtrm-fridge-3d;2026-04-17
yes-all-in;6;hybrid-camber;directional-twin;Official YES All-In 2026;https://yessnowboards.com/products/all-in;2026-04-14
yes-all-in-xtrm;8;;directional-twin;Official YES All-In Xtrm 2026;https://yessnowboards.com/products/all-in-xtrm;2026-04-14
yes-cream-halldor-3d;6;camber;twin;Official YES Halldor 2025;https://yessnowboards.com/products/halldor-2025;2026-04-17
yes-first-basic;4;flat;twin;Official YES First Basic 2026;https://yessnowboards.com/products/first-basic;2026-04-14
yes-sender;7;;twin;Official YES Sender 2026;https://yessnowboards.com/products/sender;2026-04-14
yes-sender-xtrm;10;camber;twin;Official YES Sender Xtrm 2026;https://yessnowboards.com/products/sender-xtrm;2026-04-14
yes-shifter-xtrm-eiki-3d;4;camber;twin;Official YES Shifter Xtrm Eiki 3D 2026;https://yessnowboards.com/products/shifter-xtrm-eiki-3d;2026-04-14
yes-standard-xtrm-dc;10;camber;directional-twin;Official YES Standard Xtrm DC 2026;https://yessnowboards.com/products/standard-xtrm-dc;2026-04-17
yes-basic-uninc;7;camber;twin;Official YES Basic Uninc RDM 2025;https://yessnowboards.com/products/basic-uninc-rdm-2025;2026-04-14
yes-frenzy;6;hybrid-camber;directional-twin;Official YES Women's Frenzy 2026;https://yessnowboards.com/products/womens-frenzy;2026-04-17
yes-fridge-master-xtrm;8;camber;directional-twin;Official YES Fridge Master Xtrm 2025;https://yessnowboards.com/products/fridge-master-xtrm-2025;2026-04-14
yes-hell-yes;8;hybrid-camber;directional-twin;Official YES Women's Hell Yes 2026;https://yessnowboards.com/products/womens-hell-yes;2026-04-17
yes-jumper;1;camber;twin;Official YES Jumper 2025;https://yessnowboards.com/products/jumper-2025;2026-04-14
yes-hello;;hybrid-camber;directional-twin;Official YES Hello 2025;https://yessnowboards.com/products/hello-2025;2026-04-17
yes-rival;6;camber;twin;Official YES Women's Rival 2026;https://yessnowboards.com/products/womens-rival;2026-04-14
yes-typo;6;hybrid-camber;directional-twin;Official YES Typo 2025;https://yessnowboards.com/products/typo-2025;2026-04-14
jones-airheart-2-0;8;camber;directional-twin;Official Jones Airheart 2.0 2026;https://www.jonessnowboards.com/products/women-airheart-2-0-snowboard-2026;2026-04-14
jones-flagship;8;hybrid-camber;directional;Official Jones Flagship 2025;https://www.jonessnowboards.com/products/men-flagship-snowboard-2025;2026-04-14
jones-freecarver-6000s;6;camber;directional;Official Jones Freecarver 6000s 2025;https://www.jonessnowboards.com/products/freecarver-6000s-snowboard-2025;2026-04-14
jones-mind-expander;6;hybrid-camber;directional;Official Jones Mind Expander 2025;https://www.jonessnowboards.com/products/mind-expander-snowboard-2025;2026-04-14
jones-mountain-twin-junior;6;hybrid-camber;directional-twin;Official Jones Mountain Twin Junior 2026;https://www.jonessnowboards.com/products/mountain-twin-junior-snowboard-2026;2026-04-14
jones-mountain-twin-pro;8;hybrid-camber;directional-twin;Official Jones Mountain Twin Pro 2026;https://www.jonessnowboards.com/products/men-mountain-twin-pro-snowboard-2026;2026-04-14
jones-storm-chaser;6;hybrid-rocker;directional;Official Jones Storm Chaser 2025;https://www.jonessnowboards.com/products/storm-chaser-snowboard-2025;2026-04-14
jones-storm-wolf;8;hybrid-camber;directional;Official Jones Storm Wolf 2025;https://www.jonessnowboards.com/products/storm-wolf-snowboard-2025;2026-04-14
jones-twin-sister-junior;6;hybrid-camber;directional-twin;Official Jones Twin Sister Junior 2026;https://www.jonessnowboards.com/products/twin-sister-junior-snowboard-2026;2026-04-14
jones-womens-flagship;8;hybrid-camber;directional;Official Jones Women's Flagship 2025;https://www.jonessnowboards.com/products/women-flagship-snowboard-2025;2026-04-14
jones-youth-prodigy;4;hybrid-camber;directional-twin;Official Jones Youth Prodigy 2025;https://www.jonessnowboards.com/products/youth-prodigy-snowboard-2025;2026-04-14
bataleon-beyond-medals;7;camber;directional-twin;Official Bataleon Beyond Medals 23/24;https://ca.bataleon.com/products/bataleon-beyond-medals-2024-mens-snowboards;2026-04-16
bataleon-beyond-medals-wide;7;camber;directional-twin;Official Bataleon Beyond Medals 23/24;https://ca.bataleon.com/products/bataleon-beyond-medals-2024-mens-snowboards;2026-04-16
bataleon-camel-toe;4;camber;directional;Official Bataleon Camel Toe 22/23;https://ca.bataleon.com/products/bataleon-camel-toe-2023-mens-snowboard;2026-04-16
bataleon-cameltoe;4;camber;directional;Official Bataleon Camel Toe 22/23;https://ca.bataleon.com/products/bataleon-camel-toe-2023-mens-snowboard;2026-04-16
bataleon-thunder;5;camber;directional;Official Bataleon Thunder 22/23;https://ca.bataleon.com/products/bataleon-thunder-2023-mens-snowboard;2026-04-16
bataleon-thunder-wide;5;camber;directional;Official Bataleon Thunder 22/23;https://ca.bataleon.com/products/bataleon-thunder-2023-mens-snowboard;2026-04-16
bataleon-party-wave-plus;6;camber;directional;Official Bataleon Party Wave+ 23/24;https://eu.bataleon.com/products/bataleon-party-wave-plus-2024-mens-snowboards;2026-04-16
bataleon-thunder-bolt;5;camber;directional;Official Bataleon Thunder Bolt 22/23;https://eu.bataleon.com/collections/snowboards;2026-04-16
rome-gang-plank;6;rocker;twin;Official Rome Gang Plank 22/23;https://romesnowboards.com/products/rome-gang-plank-2023-mens-snowboard;2026-04-16
rome-gang-plank-wide;6;rocker;twin;Official Rome Gang Plank 22/23;https://romesnowboards.com/products/rome-gang-plank-2023-mens-snowboard;2026-04-16
rome-heist;5;hybrid-camber;twin;Official Rome Heist 24/25;https://eu.romesnowboards.com/products/rome-heist-2425-womens-snowboard;2026-04-16
rome-national;7;hybrid-camber;directional-twin;Official Rome National 20/21;https://romesnowboards.com/products/national-snowboard-2020-2021;2026-04-16
rome-ravine-select;8;hybrid-camber;tapered-directional;Official Rome Ravine Select 23/24;https://romesnowboards.com/products/rome-ravine-select-2324-mens-snowboard;2026-04-16
rome-stale-crewzer;6;hybrid-camber;directional-twin;Official Rome Stale Crewzer 25/26;https://romesnowboards.com/products/rome-stale-crewzer-2526-mens-snowboard;2026-04-16
rome-stale-crewzer-wide;6;hybrid-camber;directional-twin;Official Rome Stale Crewzer 25/26;https://romesnowboards.com/products/rome-stale-crewzer-2526-mens-snowboard;2026-04-16
rome-wmns-ravine;6;hybrid-camber;tapered-directional;Official Rome Women's Ravine 24/25;https://romesnowboards.com/products/rome-womens-ravine-2425-womens-snowboard;2026-04-16
drake-battle;;camber;;Official Drake Battle 2025;https://www.northwave.com/it/snow/tavole/battle-2025;2026-04-17
drake-billboard;;camber;;Official Drake Billboard 2025;https://www.northwave.com/it/snow/tavole/billboard-2025;2026-04-17
drake-battle-rusty;;camber;;Official Drake Battle Rusty 2025;https://www.northwave.com/it/snow/tavole/battle-rusty-2025;2026-04-17
drake-charm;;hybrid-camber;;Official Drake Charm 2025;https://www.northwave.com/it/snow/tavole/tavole-donna/charm-2025;2026-04-17
drake-cocktail;;flat;;Official Drake Cocktail archive;https://www.northwave.com/it/snow/tavole/tavole-uomo/cocktail-tavola-snowboard-21;2026-04-17
drake-df;;hybrid-camber;;Official Drake DF 2025;https://www.northwave.com/en/snow/boards/df-2025;2026-04-17
drake-df-junior;;hybrid-camber;;Official Drake DF Junior 2025;https://www.northwave.com/it/snow/tavole/tavole-bambino/df-junior-2025;2026-04-17
drake-df-junior-board;;hybrid-camber;;Official Drake DF Junior 2025;https://www.northwave.com/it/snow/tavole/tavole-bambino/df-junior-2025;2026-04-17
drake-df-pro;;camber;;Official Drake DF Pro 2025;https://www.northwave.com/it/snow/tavole/df-pro-2025;2026-04-17
drake-df-pro-wide;;camber;;Official Drake DF Pro Wide 2024;https://www.northwave.com/it/snow/tavole/df-pro-wide-2024;2026-04-17
drake-df-team;;flat;;Official Drake DF Team archive;https://www.northwave.com/it/snow/tavole/tavole-uomo/df-team-tavola-snowboard-21;2026-04-17
drake-df-wide;;hybrid-camber;;Official Drake DF Wide 2025;https://www.northwave.com/en/snow/boards/df-wide-2025;2026-04-17
drake-dfl;;camber;;Official Drake DFL 2025;https://www.northwave.com/it/snow/tavole/tavole-donna/dfl-2025;2026-04-17
drake-dfl-pro;;camber;;Official Drake DFL Pro 2025;https://www.northwave.com/it/snow/tavole/tavole-donna/dfl-pro-2025;2026-04-17
drake-league;;flat;;Official Drake League 2025;https://www.northwave.com/it/snow/tavole/league-2025;2026-04-17
drake-league-wide;;flat;;Official Drake League Wide 2025;https://www.northwave.com/it/snow/tavole/league-wide-2025;2026-04-17
drake-misty;;hybrid-camber;;Official Drake Misty 2025;https://www.northwave.com/it/snow/tavole/tavole-donna/misty-2025;2026-04-17
drake-shot;;camber;;Official Drake Shot 2025;https://www.northwave.com/en/snow/boards/shot-2025;2026-04-17
drake-squad;;hybrid-camber;;Official Drake Squad 2025;https://www.northwave.com/it/snow/tavole/squad-2025;2026-04-17
drake-squad-wide;;hybrid-camber;;Official Drake Squad Wide 2025;https://www.northwave.com/it/snow/tavole/squad-wide-2025;2026-04-17
drake-tao-of-drake;;hybrid-camber;;Official Drake Tao of Drake 2025;https://www.northwave.com/it/snow/tavole/tao-of-drake-2025;2026-04-17
drake-tao-of-drake-wide;;hybrid-camber;;Official Drake Tao of Drake Wide 2025;https://www.northwave.com/de/snow/snowboards/tao-of-drake-wide-2025;2026-04-17
drake-team;;camber;;Official Drake Team 2025;https://www.northwave.com/it/snow/tavole/team-2025;2026-04-17
drake-team-kohei;;camber;;Official Drake Team Kohei 2025;https://www.northwave.com/it/snow/tavole/team-kohei-2025;2026-04-17
drake-team-wide;;camber;;Official Drake Team Wide 2025;https://www.northwave.com/it/snow/tavole/team-wide-2025;2026-04-17
k2-antidote;;camber;;Official K2 Antidote 2026;https://k2snow.com/en-us/p/antidote-unisex-snowboard-2526;2026-04-17
k2-antidote-wide;;camber;;Official K2 Antidote 2026;https://k2snow.com/en-us/p/antidote-unisex-snowboard-2526;2026-04-17
k2-alchemist-wide;;camber;;Official K2 Alchemist 2026;https://k2snow.com/en-at/p/alchemist-mens-snowboard-2526;2026-04-17
k2-broadcast;;hybrid-camber;;Official K2 Broadcast LTD article;https://k2snow.com/en-gb/blog/p/parker-szumowski-broadcast-ltd;2026-04-17
k2-chloro;;hybrid-camber;;Official K2 Chloro 2026;https://k2snow.com/en-us/p/chloro-womens-snowboard-2526;2026-04-17
k2-courier;;hybrid-rocker;;Official K2 Courier 2026;https://k2snow.com/en-us/p/courier-mens-snowboard-2526;2026-04-17
k2-courier-wide;;hybrid-rocker;;Official K2 Courier 2026;https://k2snow.com/en-us/p/courier-mens-snowboard-2526;2026-04-17
k2-dreamsicle;;rocker;;Official K2 Dreamsicle 2026;https://k2snow.com/en-us/p/dreamsicle-womens-snowboard-2526;2026-04-17
k2-embassy;;hybrid-camber;;Official K2 Embassy 2026;https://k2snow.com/en-us/p/embassy-mens-snowboard-2526;2026-04-17
k2-embassy-wide;;hybrid-camber;;Official K2 Embassy 2026;https://k2snow.com/en-us/p/embassy-mens-snowboard-2526;2026-04-17
k2-excavator;;camber;;Official K2 Excavator 2026;https://k2snow.com/en-us/p/excavator-unisex-snowboard-2526;2026-04-17
k2-extravision;;hybrid-camber;;Official K2 Extravision 2026;https://k2snow.com/en-at/p/extravision-womens-snowboard-2526;2026-04-17
k2-first-lite;;hybrid-rocker;;Official K2 First Lite 2025;https://k2snow.com/en-de/p/first-lite-womens-snowboard-2025;2026-04-17
k2-gateway;;hybrid-camber;;Official K2 Gateway 2026;https://k2snow.com/en-us/p/gateway-mens-snowboard-2526;2026-04-17
k2-gateway-pop;;hybrid-camber;;Official K2 Gateway Pop 2026;https://k2snow.com/en-us/p/gateway-pop-mens-snowboard-2526;2026-04-17
k2-gateway-pop-wide;;hybrid-camber;;Official K2 Gateway Pop 2026;https://k2snow.com/en-us/p/gateway-pop-mens-snowboard-2526;2026-04-17
k2-manifest;;hybrid-camber;;Official K2 Manifest 2026;https://k2snow.com/de-de/p/manifest-unisex-snowboard-2526;2026-04-17
k2-manifest-wide;;hybrid-camber;;Official K2 Manifest 2026;https://k2snow.com/de-de/p/manifest-unisex-snowboard-2526;2026-04-17
k2-metropolitan;;hybrid-rocker;;Official K2 Metropolitan 2026;https://k2snow.com/en-jp/p/metropolitan-womens-snowboard-2526;2026-04-17
k2-passport;;hybrid-camber;;Official K2 Passport 2026;https://k2snow.com/de-de/p/passport-unisex-snowboard-2526;2026-04-17
k2-passport-wide;;hybrid-camber;;Official K2 Passport 2026;https://k2snow.com/de-de/p/passport-unisex-snowboard-2526;2026-04-17
k2-skypilot;;hybrid-camber;;Official K2 Sky Pilot 2026;https://k2snow.com/en-cn/p/sky-pilot-unisex-snowboard-2526;2026-04-17
k2-special-effects;;rocker;;Official K2 Special Effects 2026;https://k2snow.com/en-jp/p/special-effects-snowboard-2526;2026-04-17
k2-spellcaster;;hybrid-camber;;Official K2 Spellcaster 2026;https://k2snow.com/en-us/p/spellcaster-womens-snowboard-2526;2026-04-17
k2-tree-splitter;;rocker;;Official K2 Tree Splitter 2026;https://k2snow.com/en-us/p/tree-splitter-snowboard-2526;2026-04-17
k2-world-peace;;hybrid-camber;;Official K2 World Peace 2026;https://k2snow.com/en-us/p/world-peace-mens-snowboard-2526;2026-04-17
k2-world-peace-wide;;hybrid-camber;;Official K2 World Peace 2026;https://k2snow.com/en-us/p/world-peace-mens-snowboard-2526;2026-04-17
korua-shapes-apollo-goofy;;hybrid-camber;;Official KORUA Apollo;https://koruashapes.com/products/apollo;2026-04-17
korua-shapes-apollo-regular;;hybrid-camber;;Official KORUA Apollo;https://koruashapes.com/products/apollo;2026-04-17
korua-shapes-caf-racer;;camber;;Official KORUA Cafe Racer;https://koruashapes.com/products/cafe-racer;2026-04-17
korua-shapes-caf-racer-brushed;;camber;;Official KORUA Cafe Racer;https://koruashapes.com/products/cafe-racer;2026-04-17
korua-shapes-caf-racer-plus;;camber;;Official KORUA Cafe Racer Plus;https://koruashapes.com/products/cafe-racer-plus;2026-04-17
korua-shapes-dart-brushed;;hybrid-camber;;Official KORUA Dart;https://koruashapes.com/products/dart;2026-04-17
korua-shapes-dart-plus;;hybrid-camber;;Official KORUA Dart Plus;https://koruashapes.com/products/dart-plus;2026-04-17
korua-shapes-otto-brushed;;hybrid-camber;;Official KORUA Otto;https://koruashapes.com/products/otto;2026-04-17
korua-shapes-otto-plus;;hybrid-camber;;Official KORUA Otto Plus;https://koruashapes.com/products/otto-plus;2026-04-17
korua-shapes-pencil;;hybrid-camber;;Official KORUA Pencil;https://koruashapes.com/products/pencil;2026-04-17
korua-shapes-pencil-brushed;;hybrid-camber;;Official KORUA Pencil;https://koruashapes.com/products/pencil;2026-04-17
korua-shapes-pencil-plus;;hybrid-camber;;Official KORUA Pencil Plus;https://koruashapes.com/products/pencil-plus;2026-04-17
korua-shapes-pin-tonic-brushed;;hybrid-camber;;Official KORUA Pin Tonic;https://koruashapes.com/products/pin-tonic;2026-04-17
korua-shapes-pocket-rocket;;rocker;;Official KORUA Pocket Rocket;https://koruashapes.com/products/pocket-rocket;2026-04-17
korua-shapes-transition-finder-brushed;;hybrid-camber;;Official KORUA Transition Finder;https://koruashapes.com/products/transition-finder;2026-04-17
korua-shapes-transition-finder-plus;;hybrid-camber;;Official KORUA Transition Finder Plus;https://koruashapes.com/products/transition-finder-plus;2026-04-17
nidecker-astral;;hybrid-camber;;Official Nidecker Astral 2025;https://www.nidecker.com/products/astral-2025;2026-04-17
nidecker-beta;;hybrid-camber;;Official Nidecker Beta 2026;https://eu.nidecker.com/products/beta-2026;2026-04-17
nidecker-elle;;flat;;Official Nidecker Elle 2025;https://www.nidecker.com/products/elle-2025;2026-04-17
nidecker-escape;;hybrid-camber;;Official Nidecker Escape 2026;https://www.nidecker.com/products/escape-2026;2026-04-17
nidecker-merc;;hybrid-camber;;Official Nidecker Merc 2025;https://www.nidecker.com/products/merc-2025;2026-04-17
nidecker-micron-venus;;flat;;Official Nidecker Micron Venus 2024;https://www.nidecker.com/products/micron-venus-2024;2026-04-17
nidecker-play;;flat;;Official Nidecker Play 2025;https://www.nidecker.com/products/play-2025;2026-04-17
nidecker-scamp;;hybrid-rocker;;Official Nidecker Scamp 2026;https://www.nidecker.com/products/scamp-2026;2026-04-17
nidecker-scamp-set-bng-magic;;hybrid-rocker;;Official Nidecker Scamp Set 2026;https://www.nidecker.com/products/scamp-set-2026;2026-04-17
nidecker-sensor-pro;;camber;;Official Nidecker Sensor Pro 2026;https://www.nidecker.com/products/sensor-pro-2026;2026-04-17
nidecker-venus;;hybrid-camber;;Official Nidecker Venus 2025;https://www.nidecker.com/products/venus-2025;2026-04-17
nidecker-venus-plus;;camber;;Official Nidecker Venus Plus 2025;https://www.nidecker.com/products/venus-plus-2025;2026-04-17
gnu-4x4;;camber;directional;Official GNU 4x4 by Forest Bailey;https://www.gnu.com/blog/2020/01/22/gnus-down-under-with-4est-and-blake/;2026-04-17
gnu-antigravity;;camber;;Official GNU Antigravity 2026;https://www.gnu.com/antigravity;2026-04-17
gnu-b-nice;;hybrid-rocker;;Official GNU B-Nice 2025;https://www.gnu.com/b-nice-2025-b-grade;2026-04-17
gnu-banked-country;;camber;directional;Official GNU Banked Country 2026;https://www.gnu.com/banked-country;2026-04-17
gnu-finest;;hybrid-camber;asym-twin;Official GNU Finest 2026;https://www.gnu.com/finest;2026-04-17
gnu-gloss;;hybrid-rocker;;Official GNU Gloss 2026;https://www.gnu.com/gloss;2026-04-17
gnu-gloss-c;;camber;;Official GNU Gloss C 2026;https://www.gnu.com/gloss-c;2026-04-17
gnu-gremlin;;camber;;Official GNU Gremlin 2026;https://www.gnu.com/gremlin;2026-04-17
gnu-head-space;;camber;;Official GNU Head Space 2026;https://www.gnu.com/head-space;2026-04-17
gnu-hyper;;hybrid-rocker;;Official GNU Hyper 2025;https://gbp.gnu.com/hyper;2026-04-17
gnu-riders-choice;;hybrid-rocker;asym-twin;Official GNU Riders Choice 2026;https://www.gnu.com/riders-choice;2026-04-17;men
gnu-upgrade;;hybrid-camber;directional-twin;Official GNU Upgrade 2026;https://www.gnu.com/upgrade;2026-04-17
gnu-velvet;;hybrid-rocker;;Official GNU Velvet 2026;https://www.gnu.com/velvet;2026-04-17
gnu-wagyu;;camber;;Official GNU Wagyu 2026;https://www.gnu.com/wagyu;2026-04-17
